Experiment Name,Run Number,Timestamp (s),Memory Usage (MB)
memory_medium,0,0.00,25.04
memory_medium,0,0.10,70.54
memory_medium,0,0.20,115.79
memory_medium,0,0.30,156.16
memory_medium,0,0.40,156.16
memory_medium,0,0.50,156.16
memory_medium,0,0.61,160.29
memory_medium,0,0.71,160.29
memory_medium,0,0.81,160.29
memory_medium,0,0.91,160.29
memory_medium,0,1.01,160.29
memory_medium,0,1.11,160.29
memory_medium,0,1.21,160.29
memory_medium,0,1.31,160.29
memory_medium,0,1.41,160.29
memory_medium,0,1.51,160.29
memory_medium,0,1.61,160.29
memory_medium,0,1.71,160.29
memory_medium,0,1.81,160.29
memory_medium,0,1.91,160.29
memory_medium,0,2.01,166.16
memory_medium,0,2.11,168.16
memory_medium,0,2.22,168.16
memory_medium,0,2.32,168.16
memory_medium,0,2.44,168.16
memory_medium,0,2.54,172.04
memory_medium,0,2.64,172.04
memory_medium,0,2.74,172.04
memory_medium,0,2.85,172.04
memory_medium,0,2.95,184.66
memory_medium,0,3.05,203.29
memory_medium,0,3.15,207.29
memory_medium,0,3.43,208.16
memory_medium,0,3.62,16.60
memory_medium,1,0.00,25.00
memory_medium,1,0.10,69.25
memory_medium,1,0.21,114.25
memory_medium,1,0.31,134.12
memory_medium,1,0.41,142.12
memory_medium,1,0.51,154.00
memory_medium,1,0.61,155.88
memory_medium,1,0.71,155.88
memory_medium,1,0.81,162.88
memory_medium,1,0.91,163.88
memory_medium,1,1.01,180.00
memory_medium,1,1.11,188.75
memory_medium,1,1.21,188.75
memory_medium,1,1.31,190.75
memory_medium,1,1.41,192.75
memory_medium,1,1.52,212.50
memory_medium,1,1.95,20.04
memory_medium,2,0.00,25.04
memory_medium,2,0.10,66.29
memory_medium,2,0.20,66.29
memory_medium,2,0.30,74.29
memory_medium,2,0.40,76.54
memory_medium,2,0.50,88.29
memory_medium,2,0.61,92.29
memory_medium,2,0.71,91.91
memory_medium,2,0.81,95.79
memory_medium,2,0.91,101.79
memory_medium,2,1.01,111.79
memory_medium,2,1.11,143.54
memory_medium,2,1.21,149.79
memory_medium,2,1.31,155.79
memory_medium,2,1.41,159.79
memory_medium,2,1.51,165.79
memory_medium,2,1.61,169.79
memory_medium,2,1.71,176.41
memory_medium,2,1.81,192.66
memory_medium,2,1.91,192.66
memory_medium,2,2.02,192.66
memory_medium,2,2.12,193.54
memory_medium,2,2.22,193.54
memory_medium,2,2.32,193.54
memory_medium,2,2.42,193.54
memory_medium,2,2.52,195.54
memory_medium,2,2.62,195.54
memory_medium,2,2.72,195.54
memory_medium,2,2.82,195.54
memory_medium,2,2.92,195.54
memory_medium,2,3.02,195.54
memory_medium,2,3.12,195.54
memory_medium,2,3.23,195.54
memory_medium,2,3.33,195.54
memory_medium,2,3.43,195.54
memory_medium,2,3.53,195.54
memory_medium,2,3.63,196.16
memory_medium,2,3.73,197.54
memory_medium,2,3.83,197.54
memory_medium,2,3.93,197.41
memory_medium,2,4.03,197.41
memory_medium,2,4.13,197.04
memory_medium,2,4.23,196.16
memory_medium,2,4.33,195.41
memory_medium,2,4.45,195.41
memory_medium,2,4.55,194.54
memory_medium,2,4.65,193.29
memory_medium,2,6.32,182.91
memory_medium,2,6.42,180.29
memory_medium,2,6.52,178.29
memory_medium,2,6.62,177.66
memory_medium,2,6.72,176.66
memory_medium,2,6.82,178.16
memory_medium,2,7.14,179.79
memory_medium,2,7.76,178.91
memory_medium,2,7.93,3.75
memory_medium,3,0.00,24.98
memory_medium,3,0.10,65.61
memory_medium,3,0.20,109.48
memory_medium,3,0.31,138.48
memory_medium,3,0.41,180.36
memory_medium,3,0.51,184.61
memory_medium,3,0.61,184.48
memory_medium,3,0.71,184.48
memory_medium,3,0.81,184.48
memory_medium,3,0.91,184.48
memory_medium,3,1.01,184.48
memory_medium,3,1.11,184.48
memory_medium,3,1.21,187.86
memory_medium,3,1.31,188.36
memory_medium,3,1.41,188.36
memory_medium,3,1.51,188.36
memory_medium,3,1.62,188.23
memory_medium,3,1.72,187.86
memory_medium,3,1.82,196.36
memory_medium,3,1.92,196.36
memory_medium,3,2.02,196.36
memory_medium,3,2.12,196.36
memory_medium,3,2.22,196.36
memory_medium,3,2.32,196.36
memory_medium,3,2.42,196.36
memory_medium,3,2.52,196.36
memory_medium,3,2.62,196.36
memory_medium,3,2.72,196.36
memory_medium,3,2.82,198.36
memory_medium,3,2.92,200.36
memory_medium,3,3.02,202.36
memory_medium,3,3.13,202.36
memory_medium,3,3.23,204.36
memory_medium,3,3.33,204.36
memory_medium,3,3.43,204.36
memory_medium,3,3.53,206.36
memory_medium,3,3.63,206.36
memory_medium,3,3.73,206.36
memory_medium,3,3.83,206.36
memory_medium,3,3.93,208.36
memory_medium,3,4.03,210.36
memory_medium,3,7.66,174.86
memory_medium,3,8.46,7.14
memory_medium,4,0.00,24.74
memory_medium,4,0.10,67.74
memory_medium,4,0.20,100.24
memory_medium,4,0.30,106.24
memory_medium,4,0.40,106.24
memory_medium,4,0.51,126.74
memory_medium,4,0.61,140.99
memory_medium,4,0.71,142.99
memory_medium,4,0.89,184.62
memory_medium,4,0.99,201.74
memory_medium,4,1.09,201.74
memory_medium,4,1.19,201.74
memory_medium,4,1.29,201.74
memory_medium,4,1.39,203.74
memory_medium,4,1.49,205.74
memory_medium,4,1.59,207.74
memory_medium,4,1.97,16.36
memory_medium,5,0.00,24.85
memory_medium,5,0.11,70.10
memory_medium,5,0.21,102.10
memory_medium,5,0.31,102.10
memory_medium,5,0.41,106.10
memory_medium,5,0.51,108.10
memory_medium,5,0.61,110.10
memory_medium,5,0.71,112.10
memory_medium,5,0.81,112.10
memory_medium,5,0.91,111.85
memory_medium,5,1.01,111.85
memory_medium,5,1.11,111.85
memory_medium,5,1.21,113.73
memory_medium,5,1.31,115.73
memory_medium,5,1.41,115.73
memory_medium,5,1.52,117.60
memory_medium,5,1.62,117.48
memory_medium,5,1.72,121.35
memory_medium,5,1.82,125.35
memory_medium,5,1.92,129.35
