Experiment Name,Run Number,Timestamp (s),Memory Usage (MB)
memory_medium,5,1.92,169.62
memory_medium,5,2.02,169.62
memory_medium,5,2.12,169.62
memory_medium,5,2.22,169.62
memory_medium,5,2.32,169.62
memory_medium,5,2.42,169.62
memory_medium,5,2.52,171.87
memory_medium,5,2.62,173.62
memory_medium,5,2.72,173.62
memory_medium,5,2.82,173.62
memory_medium,5,2.92,173.62
memory_medium,5,3.07,24.09
memory_medium,6,0.00,24.73
memory_medium,6,0.10,65.60
memory_medium,6,0.20,95.48
memory_medium,6,0.30,97.48
memory_medium,6,0.40,97.48
memory_medium,6,0.51,97.48
memory_medium,6,0.61,113.48
memory_medium,6,0.71,142.73
memory_medium,6,0.81,171.48
memory_medium,6,1.16,172.27
memory_medium,6,1.41,16.84
memory_medium,7,0.00,25.10
memory_medium,7,0.10,57.72
memory_medium,7,0.20,61.72
memory_medium,7,0.30,65.72
memory_medium,7,0.40,65.72
memory_medium,7,0.50,67.72
memory_medium,7,0.61,67.72
memory_medium,7,0.71,71.72
memory_medium,7,0.81,71.72
memory_medium,7,0.91,71.72
memory_medium,7,1.01,73.72
memory_medium,7,1.11,73.72
memory_medium,7,1.21,75.72
memory_medium,7,1.31,75.72
memory_medium,7,1.41,75.72
memory_medium,7,1.51,75.72
memory_medium,7,1.61,75.72
memory_medium,7,1.71,75.72
memory_medium,7,1.81,93.60
memory_medium,7,1.91,99.60
memory_medium,7,2.02,103.60
memory_medium,7,2.12,109.60
memory_medium,7,2.22,115.60
memory_medium,7,2.32,119.97
memory_medium,7,2.42,151.22
memory_medium,7,2.52,151.22
memory_medium,7,3.85,151.60
memory_medium,7,3.95,151.60
memory_medium,7,4.05,163.60
memory_medium,7,4.15,165.60
memory_medium,7,4.25,165.60
memory_medium,7,4.35,167.60
memory_medium,7,4.45,167.60
memory_medium,7,4.55,167.60
memory_medium,7,4.66,167.60
memory_medium,7,4.76,167.60
memory_medium,7,4.86,167.60
memory_medium,7,4.96,167.60
memory_medium,7,5.06,167.60
memory_medium,7,5.16,167.47
memory_medium,7,5.26,167.47
memory_medium,7,5.36,167.47
memory_medium,7,5.46,167.47
memory_medium,7,5.56,167.47
memory_medium,7,5.66,166.97
memory_medium,7,5.76,166.97
memory_medium,7,5.86,166.97
memory_medium,7,5.96,166.97
memory_medium,7,6.06,166.97
memory_medium,7,6.17,170.35
memory_medium,7,6.27,168.85
memory_medium,7,6.37,167.60
memory_medium,7,6.47,166.60
memory_medium,7,6.82,164.10
memory_medium,7,6.92,163.22
memory_medium,7,7.03,161.85
memory_medium,7,7.13,159.97
memory_medium,7,7.23,158.97
memory_medium,7,7.33,157.47
memory_medium,7,7.91,152.22
memory_medium,7,8.01,150.85
memory_medium,7,8.11,149.72
memory_medium,7,8.21,148.47
memory_medium,7,8.31,147.47
memory_medium,7,8.41,147.35
memory_medium,7,8.51,146.85
memory_medium,7,8.61,144.72
memory_medium,7,8.71,143.10
memory_medium,7,8.82,141.72
memory_medium,7,8.92,140.85
memory_medium,7,9.02,139.72
memory_medium,7,9.12,138.60
memory_medium,7,9.22,138.47
memory_medium,7,9.32,138.35
memory_medium,7,9.42,137.85
memory_medium,7,9.52,135.72
memory_medium,7,9.62,136.97
memory_medium,7,9.72,135.22
memory_medium,7,9.82,134.10
memory_medium,7,9.93,132.97
memory_medium,7,10.03,131.85
memory_medium,7,10.13,130.47
memory_medium,7,10.23,129.97
memory_medium,7,10.33,129.72
memory_medium,7,10.43,127.97
memory_medium,7,14.71,60.89
memory_medium,7,15.49,61.14
memory_medium,7,15.85,6.48
memory_medium,8,0.00,25.48
memory_medium,8,0.10,66.61
memory_medium,8,0.20,106.48
memory_medium,8,0.30,145.86
memory_medium,8,0.44,23.80
memory_medium,9,0.00,25.15
memory_medium,9,0.10,65.40
memory_medium,9,0.20,105.02
memory_medium,9,0.30,138.65
memory_medium,9,0.40,141.65
memory_medium,9,0.51,143.77
memory_medium,9,0.61,143.90
memory_medium,9,0.71,143.90
memory_medium,9,0.81,145.52
memory_medium,9,0.91,145.77
memory_medium,9,1.01,145.77
memory_medium,9,1.11,145.77
memory_medium,9,1.21,145.77
memory_medium,9,1.31,145.77
memory_medium,9,1.41,145.77
memory_medium,9,1.51,145.77
memory_medium,9,1.61,145.77
memory_medium,9,1.71,154.02
memory_medium,9,1.81,168.02
memory_medium,9,1.91,168.02
memory_medium,9,2.02,168.02
memory_medium,9,2.12,168.02
memory_medium,9,2.22,168.02
memory_medium,9,2.32,168.02
memory_medium,9,2.42,168.27
memory_medium,9,2.52,171.15
memory_medium,9,2.62,171.15
memory_medium,9,2.72,171.15
memory_medium,9,2.82,171.15
memory_medium,9,2.92,171.15
memory_medium,9,3.35,17.71
