Experiment Name,Run Number,Start Time,Finish Time,Duration (s)
memory_medium,0,1746104566.592386,1746104567.1173422,0.524956226348877
memory_medium,1,1746104568.7870362,1746104569.7993438,1.0123076438903809
memory_medium,2,1746104570.7417145,1746104571.215841,0.47412657737731934
memory_medium,3,1746104572.1354525,1746104572.6127374,0.47728490829467773
memory_medium,4,1746104573.858763,1746104574.345476,0.4867129325866699
memory_medium,5,1746104575.2633245,1746104575.7606347,0.49731016159057617
memory_medium,6,1746104577.168783,1746104577.6495914,0.4808084964752197
memory_medium,7,1746104578.55537,1746104579.0362887,0.48091864585876465
memory_medium,8,1746104579.956688,1746104580.4391994,0.4825115203857422
memory_medium,9,1746104581.3359451,1746104581.8097997,0.47385454177856445
