Experiment Name,Run Number,Timestamp (s),Memory Usage (MB)
memory_medium,4,2.62,155.82
memory_medium,4,2.72,172.70
memory_medium,4,2.82,207.57
memory_medium,4,3.33,16.43
memory_medium,5,0.00,24.88
memory_medium,5,0.10,58.00
memory_medium,5,0.20,62.00
memory_medium,5,0.30,64.00
memory_medium,5,0.40,74.00
memory_medium,5,0.50,74.00
memory_medium,5,0.60,74.00
memory_medium,5,0.71,78.00
memory_medium,5,0.81,79.00
memory_medium,5,0.91,82.00
memory_medium,5,1.01,81.88
memory_medium,5,1.11,81.88
memory_medium,5,1.21,83.88
memory_medium,5,1.31,93.62
memory_medium,5,1.41,119.88
memory_medium,5,1.51,121.88
memory_medium,5,1.61,121.88
memory_medium,5,1.71,123.88
memory_medium,5,1.82,123.88
memory_medium,5,1.92,123.88
memory_medium,5,2.02,123.88
memory_medium,5,2.12,123.88
memory_medium,5,2.22,123.88
memory_medium,5,2.32,123.88
memory_medium,5,2.42,123.88
memory_medium,5,2.52,125.50
memory_medium,5,2.62,125.88
memory_medium,5,2.72,125.88
memory_medium,5,2.82,127.75
memory_medium,5,2.92,127.75
memory_medium,5,3.02,127.75
memory_medium,5,3.12,127.75
memory_medium,5,3.23,137.62
memory_medium,5,3.33,170.38
memory_medium,5,3.43,170.38
memory_medium,5,3.53,170.38
memory_medium,5,3.63,170.38
memory_medium,5,3.73,170.38
memory_medium,5,3.83,170.38
memory_medium,5,3.93,182.25
memory_medium,5,4.03,182.25
memory_medium,5,4.13,182.25
memory_medium,5,4.23,184.25
memory_medium,5,4.33,186.12
memory_medium,5,4.43,188.12
memory_medium,5,4.53,188.12
memory_medium,5,4.63,188.12
memory_medium,5,4.73,187.88
memory_medium,5,4.84,187.62
memory_medium,5,4.94,187.12
memory_medium,5,5.04,187.88
memory_medium,5,5.14,187.12
memory_medium,5,5.24,188.25
memory_medium,5,5.38,187.25
memory_medium,5,5.48,188.00
memory_medium,5,5.58,187.25
memory_medium,5,5.68,186.50
memory_medium,5,5.78,186.00
memory_medium,5,5.88,189.00
memory_medium,5,5.98,188.62
memory_medium,5,6.08,187.75
memory_medium,5,6.18,187.62
memory_medium,5,6.28,187.25
memory_medium,5,6.38,189.00
memory_medium,5,6.48,192.00
memory_medium,5,6.59,191.62
memory_medium,5,6.69,190.62
memory_medium,5,6.79,189.75
memory_medium,5,6.89,188.88
memory_medium,5,6.99,190.25
memory_medium,5,7.09,189.50
memory_medium,5,7.19,188.00
memory_medium,5,7.29,188.25
memory_medium,5,7.39,187.88
memory_medium,5,7.49,186.38
memory_medium,5,7.59,185.62
memory_medium,5,7.70,185.12
memory_medium,5,7.80,187.50
memory_medium,5,7.90,187.38
memory_medium,5,8.00,187.25
memory_medium,5,8.10,187.25
memory_medium,5,8.20,187.12
memory_medium,5,8.30,187.12
memory_medium,5,8.40,187.00
memory_medium,5,8.50,187.00
memory_medium,5,11.25,171.62
memory_medium,5,11.60,7.94
memory_medium,6,0.00,25.07
memory_medium,6,0.10,69.32
memory_medium,6,0.20,111.20
memory_medium,6,0.30,136.45
memory_medium,6,0.41,138.45
memory_medium,6,0.51,140.45
memory_medium,6,0.61,140.45
memory_medium,6,0.71,140.45
memory_medium,6,0.81,140.45
memory_medium,6,0.91,140.45
memory_medium,6,1.01,144.20
memory_medium,6,1.11,174.32
memory_medium,6,1.21,203.07
memory_medium,6,1.31,203.32
memory_medium,6,1.41,203.32
memory_medium,6,1.52,203.32
memory_medium,6,1.62,203.32
memory_medium,6,1.72,203.32
memory_medium,6,1.82,203.32
memory_medium,6,1.92,203.32
memory_medium,6,2.02,203.32
memory_medium,6,2.12,203.32
memory_medium,6,2.22,203.32
memory_medium,6,2.32,206.95
memory_medium,6,2.72,207.45
memory_medium,6,3.00,15.72
memory_medium,7,0.00,25.12
memory_medium,7,0.10,52.25
memory_medium,7,0.20,66.25
memory_medium,7,0.30,66.25
memory_medium,7,0.40,80.88
memory_medium,7,0.51,112.25
memory_medium,7,0.61,112.25
memory_medium,7,0.71,112.25
memory_medium,7,0.81,116.25
memory_medium,7,0.91,116.25
memory_medium,7,1.01,116.25
memory_medium,7,1.11,118.25
memory_medium,7,1.21,118.25
memory_medium,7,1.31,120.25
memory_medium,7,1.41,119.75
memory_medium,7,1.51,119.75
memory_medium,7,1.61,131.12
memory_medium,7,1.71,131.62
memory_medium,7,1.81,131.62
memory_medium,7,1.91,133.62
memory_medium,7,2.02,133.62
memory_medium,7,2.12,135.50
memory_medium,7,2.22,137.50
memory_medium,7,2.32,137.50
memory_medium,7,2.42,139.38
memory_medium,7,2.52,141.38
memory_medium,7,2.62,141.38
memory_medium,7,2.72,141.38
memory_medium,7,2.82,141.38
memory_medium,7,2.92,158.75
memory_medium,7,3.03,181.00
memory_medium,7,3.13,206.12
memory_medium,7,3.43,206.62
memory_medium,7,3.57,207.00
memory_medium,7,3.70,15.21
memory_medium,8,0.00,25.32
memory_medium,8,0.10,67.94
memory_medium,8,0.20,110.57
memory_medium,8,0.31,113.69
memory_medium,8,0.41,115.69
memory_medium,8,0.51,115.69
memory_medium,8,0.61,117.57
memory_medium,8,0.71,117.57
memory_medium,8,0.81,129.57
memory_medium,8,0.91,133.57
memory_medium,8,1.01,133.57
memory_medium,8,1.11,133.57
memory_medium,8,1.21,133.57
memory_medium,8,1.31,135.57
memory_medium,8,1.41,135.57
memory_medium,8,1.51,135.57
memory_medium,8,1.61,137.32
memory_medium,8,1.72,149.94
memory_medium,8,1.82,179.94
memory_medium,8,2.29,15.48
memory_medium,9,0.00,24.50
memory_medium,9,0.10,50.00
memory_medium,9,0.20,64.00
memory_medium,9,0.30,64.00
memory_medium,9,0.40,93.75
memory_medium,9,0.50,108.00
memory_medium,9,0.60,108.00
memory_medium,9,0.71,110.00
memory_medium,9,0.81,110.00
memory_medium,9,0.91,110.00
memory_medium,9,1.01,110.00
memory_medium,9,1.11,112.00
memory_medium,9,1.21,112.00
memory_medium,9,1.31,118.00
memory_medium,9,1.41,120.00
memory_medium,9,1.51,120.00
memory_medium,9,1.61,119.75
memory_medium,9,1.71,119.75
memory_medium,9,1.81,121.62
memory_medium,9,1.91,124.50
