Experiment Name,Run Number,Timestamp (s),Memory Usage (MB)
memory_long,4,17.56,195.89
memory_long,4,17.66,195.89
memory_long,4,17.76,195.89
memory_long,4,17.86,195.89
memory_long,4,17.96,195.89
memory_long,4,18.06,195.89
memory_long,4,18.16,195.89
memory_long,4,18.26,195.89
memory_long,4,18.36,195.89
memory_long,4,18.46,195.89
memory_long,4,18.56,195.89
memory_long,4,18.67,195.89
memory_long,4,18.77,195.89
memory_long,4,18.87,195.89
memory_long,4,18.97,195.89
memory_long,4,19.07,195.89
memory_long,4,19.17,195.89
memory_long,4,19.27,195.89
memory_long,4,19.37,195.89
memory_long,4,19.47,195.89
memory_long,4,19.57,195.89
memory_long,4,19.67,195.89
memory_long,4,19.77,195.89
memory_long,4,19.87,195.89
memory_long,4,19.97,195.89
memory_long,4,20.07,195.89
memory_long,4,20.17,195.89
memory_long,4,20.28,195.89
memory_long,4,20.38,195.89
memory_long,4,20.48,195.89
memory_long,4,20.58,195.89
memory_long,4,20.68,195.89
memory_long,4,20.78,195.89
memory_long,4,20.88,195.89
memory_long,4,20.98,195.89
memory_long,4,21.08,195.89
memory_long,4,21.18,195.89
memory_long,4,21.28,195.89
memory_long,4,21.38,195.89
memory_long,4,21.68,3.03
memory_long,5,0.00,34.78
memory_long,5,0.10,77.65
memory_long,5,0.20,120.53
memory_long,5,0.30,163.15
memory_long,5,0.41,205.90
memory_long,5,0.51,247.53
memory_long,5,0.61,270.90
memory_long,5,0.71,272.78
memory_long,5,0.81,272.78
memory_long,5,1.03,274.53
memory_long,5,1.13,273.53
memory_long,5,1.23,262.65
memory_long,5,1.33,262.28
memory_long,5,1.43,261.90
memory_long,5,1.53,261.78
memory_long,5,1.63,261.65
memory_long,5,1.73,266.78
memory_long,5,1.91,270.53
memory_long,5,2.01,268.03
memory_long,5,2.11,265.15
memory_long,5,2.21,264.03
memory_long,5,2.31,264.03
memory_long,5,2.41,260.78
memory_long,5,2.51,259.03
memory_long,5,2.61,256.40
memory_long,5,2.80,260.78
memory_long,5,2.90,259.40
memory_long,5,3.00,258.03
memory_long,5,3.33,259.78
memory_long,5,3.43,258.65
memory_long,5,3.53,257.28
memory_long,5,3.64,257.28
memory_long,5,3.74,262.15
memory_long,5,4.18,252.65
memory_long,5,4.28,240.28
memory_long,5,4.38,237.78
memory_long,5,4.48,237.40
memory_long,5,4.58,237.03
memory_long,5,4.68,242.03
memory_long,5,4.78,242.28
memory_long,5,4.88,241.78
memory_long,5,5.44,242.78
memory_long,5,5.54,242.03
memory_long,5,5.64,241.15
memory_long,5,5.74,244.28
memory_long,5,5.84,243.15
memory_long,5,5.94,239.28
memory_long,5,6.04,239.53
memory_long,5,6.14,243.65
memory_long,5,6.24,242.78
memory_long,5,6.34,242.65
memory_long,5,6.44,242.53
memory_long,5,6.54,242.28
memory_long,5,7.18,250.90
memory_long,5,7.28,254.28
memory_long,5,7.39,253.15
memory_long,5,7.49,255.53
memory_long,5,7.59,253.78
memory_long,5,7.69,253.28
memory_long,5,7.79,252.03
memory_long,5,7.89,254.53
memory_long,5,7.99,254.40
memory_long,5,8.09,255.90
memory_long,5,8.19,258.40
memory_long,5,8.29,258.15
memory_long,5,8.39,252.28
memory_long,5,8.49,252.40
memory_long,5,8.59,254.53
memory_long,5,8.70,252.28
memory_long,5,8.80,250.53
memory_long,5,8.90,250.15
memory_long,5,9.00,254.40
memory_long,5,9.10,254.28
memory_long,5,9.20,257.90
memory_long,5,9.30,255.15
memory_long,5,9.40,254.53
memory_long,5,9.50,254.40
memory_long,5,9.77,255.28
memory_long,5,9.87,253.65
memory_long,5,9.97,252.78
memory_long,5,10.07,253.65
memory_long,5,10.17,253.03
memory_long,5,10.27,253.53
memory_long,5,10.37,249.28
memory_long,5,10.47,251.03
memory_long,5,10.57,249.90
memory_long,5,10.68,250.40
memory_long,5,10.78,248.40
memory_long,5,10.88,247.40
memory_long,5,10.98,246.78
memory_long,5,11.08,247.15
memory_long,5,11.18,246.65
memory_long,5,11.28,246.15
memory_long,5,11.38,245.90
memory_long,5,11.48,247.65
memory_long,5,11.58,246.65
memory_long,5,11.68,246.40
memory_long,5,11.78,249.28
memory_long,5,11.89,250.65
memory_long,5,11.99,252.28
memory_long,5,12.09,252.03
memory_long,5,12.19,251.65
memory_long,5,16.33,194.28
memory_long,5,16.43,194.53
memory_long,5,16.53,194.53
memory_long,5,16.63,194.53
memory_long,5,16.73,194.53
memory_long,5,16.83,194.53
memory_long,5,16.93,194.53
memory_long,5,17.03,194.53
memory_long,5,17.13,194.53
memory_long,5,17.23,194.53
memory_long,5,17.33,194.53
memory_long,5,17.44,194.53
memory_long,5,17.54,194.53
memory_long,5,17.64,194.53
memory_long,5,17.74,194.53
memory_long,5,17.84,194.53
memory_long,5,17.94,194.53
memory_long,5,18.04,194.53
memory_long,5,18.14,194.53
memory_long,5,18.24,194.53
memory_long,5,18.34,194.53
memory_long,5,18.44,194.53
memory_long,5,18.54,194.53
memory_long,5,18.64,194.53
memory_long,5,18.74,194.53
memory_long,5,18.84,194.53
memory_long,5,18.95,194.53
memory_long,5,19.05,194.53
memory_long,5,19.15,194.53
memory_long,5,19.25,194.53
memory_long,5,19.35,194.53
memory_long,5,19.45,194.53
memory_long,5,19.55,194.53
memory_long,5,19.65,194.53
memory_long,5,19.75,194.53
memory_long,5,19.85,194.53
memory_long,5,19.95,194.53
memory_long,5,20.05,194.53
memory_long,5,20.15,194.53
memory_long,5,20.25,194.53
memory_long,5,20.35,194.53
memory_long,5,20.45,194.53
memory_long,5,20.56,194.53
memory_long,5,20.66,194.53
memory_long,5,20.76,194.53
memory_long,5,20.86,194.53
memory_long,5,20.96,194.53
memory_long,5,21.06,194.53
memory_long,5,21.16,194.53
memory_long,5,21.26,194.53
memory_long,5,21.36,194.53
memory_long,5,21.64,2.99
memory_long,6,0.00,32.87
memory_long,6,0.10,75.49
memory_long,6,0.20,118.49
memory_long,6,0.30,161.62
memory_long,6,0.41,204.37
memory_long,6,0.51,237.87
memory_long,6,0.61,274.37
memory_long,6,0.71,311.12
memory_long,6,0.81,310.37
memory_long,6,0.96,304.62
memory_long,6,1.06,304.99
memory_long,6,1.16,305.74
memory_long,6,1.26,306.37
memory_long,6,1.36,305.62
memory_long,6,1.46,305.87
memory_long,6,1.56,304.37
memory_long,6,1.66,301.24
memory_long,6,1.85,302.87
memory_long,6,1.95,300.99
memory_long,6,2.05,298.12
memory_long,6,2.15,296.49
memory_long,6,2.25,297.99
memory_long,6,2.35,296.12
memory_long,6,2.45,293.24
memory_long,6,2.55,292.87
memory_long,6,3.08,297.74
memory_long,6,3.38,294.49
memory_long,6,3.49,292.62
memory_long,6,3.59,291.74
memory_long,6,3.69,290.74
memory_long,6,3.79,290.49
memory_long,6,3.89,290.24
memory_long,6,3.99,290.24
memory_long,6,4.87,282.37
memory_long,6,4.97,280.24
memory_long,6,5.08,280.12
memory_long,6,5.18,277.24
memory_long,6,5.28,275.12
memory_long,6,5.38,274.74
memory_long,6,5.48,274.49
memory_long,6,5.58,274.37
memory_long,6,5.89,273.87
memory_long,6,5.99,271.24
memory_long,6,6.09,269.74
memory_long,6,6.19,268.37
memory_long,6,6.29,267.37
memory_long,6,6.39,266.12
memory_long,6,6.50,265.12
memory_long,6,6.60,263.49
memory_long,6,6.70,261.62
memory_long,6,6.80,260.74
memory_long,6,6.90,258.99
memory_long,6,7.00,257.87
memory_long,6,7.55,253.49
memory_long,6,7.65,251.87
memory_long,6,7.75,250.87
memory_long,6,7.85,250.12
memory_long,6,7.95,248.99
memory_long,6,8.05,250.24
memory_long,6,8.15,249.62
memory_long,6,8.26,247.12
memory_long,6,8.36,246.99
memory_long,6,8.46,245.49
memory_long,6,8.56,245.37
memory_long,6,8.66,243.37
memory_long,6,8.76,242.49
memory_long,6,8.86,238.49
memory_long,6,8.96,237.99
memory_long,6,9.06,236.12
memory_long,6,9.16,236.87
memory_long,6,9.26,241.12
memory_long,6,9.36,240.62
memory_long,6,9.47,237.99
memory_long,6,9.57,238.49
memory_long,6,9.67,236.99
memory_long,6,9.77,236.87
memory_long,6,9.87,239.87
memory_long,6,10.06,237.87
memory_long,6,10.16,237.74
memory_long,6,10.26,237.37
memory_long,6,10.36,236.99
memory_long,6,10.46,241.49
memory_long,6,10.56,239.74
memory_long,6,10.66,238.62
memory_long,6,10.76,238.37
memory_long,6,10.86,235.99
memory_long,6,10.96,235.74
memory_long,6,11.06,233.24
memory_long,6,11.17,230.24
memory_long,6,11.27,226.99
memory_long,6,11.37,226.87
memory_long,6,11.47,230.49
memory_long,6,11.57,228.87
memory_long,6,11.67,228.37
memory_long,6,11.77,230.49
memory_long,6,11.87,228.99
memory_long,6,11.97,229.87
memory_long,6,12.07,230.24
memory_long,6,12.17,228.49
memory_long,6,12.27,227.87
memory_long,6,12.37,227.62
memory_long,6,12.48,225.49
memory_long,6,12.58,224.87
memory_long,6,12.68,223.37
memory_long,6,12.78,221.74
memory_long,6,12.88,225.24
memory_long,6,12.98,224.12
memory_long,6,13.08,226.87
memory_long,6,13.18,230.49
memory_long,6,13.28,230.49
memory_long,6,13.38,231.99
memory_long,6,13.48,233.49
memory_long,6,13.58,235.99
memory_long,6,13.68,234.12
memory_long,6,13.79,231.62
memory_long,6,13.89,230.12
memory_long,6,13.99,229.87
memory_long,6,14.09,229.62
memory_long,6,14.19,228.62
memory_long,6,14.29,228.49
memory_long,6,14.39,227.12
memory_long,6,14.67,228.24
memory_long,6,14.77,227.49
memory_long,6,14.87,226.87
