Experiment Name,Run Number,Timestamp (s),Read Speed (B/s),Write Speed (B/s)
control,2,14.71,33826163.17,0.00
control,2,14.81,33800486.57,0.00
control,2,14.91,32523694.50,0.00
control,2,15.01,32525541.75,0.00
control,2,15.11,32528467.00,0.00
control,2,15.21,31212406.13,0.00
control,2,15.32,32482033.23,0.00
control,2,15.42,31189754.66,0.00
control,2,15.52,31220825.81,0.00
control,2,15.62,31224298.40,0.00
control,2,15.72,31211003.30,0.00
control,2,15.82,32478579.07,0.00
control,2,15.92,32530853.77,0.00
control,2,16.02,29880010.30,0.00
control,2,16.12,31232872.36,0.00
control,2,16.22,31210929.47,0.00
control,2,16.32,32499545.63,0.00
control,2,16.42,32500160.44,0.00
control,2,16.53,32520385.37,0.00
control,2,16.63,31234794.76,0.00
control,2,16.73,32512384.67,0.00
control,2,16.83,31215581.44,0.00
control,2,16.93,31220899.69,0.00
control,2,17.03,32520154.53,0.00
control,2,17.13,32526157.55,0.00
control,2,17.23,31203253.04,0.00
control,2,17.33,31190197.04,0.00
control,2,17.43,32506079.20,0.00
control,2,17.53,31210781.81,0.00
control,2,17.63,32526696.39,0.00
control,2,17.73,32520231.47,0.00
control,2,17.84,31223190.05,0.00
control,2,17.94,31178183.38,0.00
control,2,18.04,29937668.18,0.00
control,2,18.14,31207607.47,0.00
control,2,18.24,33779079.24,0.00
control,2,18.34,33757061.22,0.00
control,2,18.44,31214473.70,0.00
control,2,18.54,29926827.10,0.00
control,2,18.64,29932990.67,0.00
control,2,18.74,28622205.80,0.00
control,2,18.84,31202219.97,0.00
control,2,18.94,32505079.78,0.00
control,2,19.04,29917480.32,0.00
control,2,19.15,29916347.78,0.00
control,2,19.25,29934549.68,0.00
control,2,19.35,29922436.22,0.00
control,2,19.45,33785147.22,0.00
control,2,19.55,32424177.12,0.00
control,2,19.65,29835803.58,0.00
control,2,19.75,32257970.31,0.00
control,2,19.85,32518846.47,0.00
control,2,19.95,32504387.91,0.00
control,2,20.05,29897390.37,0.00
control,2,20.15,31216024.56,0.00
control,2,20.26,29884176.85,0.00
control,2,20.36,31242486.71,0.00
control,2,20.46,28604064.30,0.00
control,2,20.56,28610018.68,0.00
control,2,20.66,32532778.84,0.00
control,2,20.76,32437339.45,0.00
control,2,20.86,32509077.84,0.00
control,2,20.96,27288003.53,0.00
control,2,21.06,28583446.16,0.00
control,2,21.16,31203031.66,0.00
control,2,21.26,31194547.83,0.00
control,2,21.36,32466533.63,0.00
control,2,21.47,32268800.75,0.00
control,2,21.57,31230210.98,0.00
control,2,21.67,32460169.26,0.00
control,2,21.77,31235164.48,0.00
control,2,21.87,33828084.48,0.00
control,2,21.97,31220530.31,0.00
control,2,22.07,31214178.32,0.00
control,2,22.17,32512846.14,0.00
control,2,22.27,31213956.79,0.00
control,2,22.37,31216763.12,0.00
control,2,22.47,32540250.27,0.00
control,2,22.58,31198530.97,0.00
control,2,22.68,28567512.83,0.00
control,2,22.78,32518307.89,0.00
control,2,22.88,31217649.43,0.00
control,2,22.98,31242116.82,0.00
control,2,23.08,33843462.85,0.00
control,2,23.18,33764716.41,0.00
control,2,23.28,33764716.41,0.00
control,2,23.38,32522540.08,0.00
control,2,23.48,32538632.46,0.00
control,2,23.58,32522694.00,0.00
control,2,23.68,32485948.84,0.00
control,2,23.78,32525695.70,0.00
control,2,23.89,31226663.16,0.00
control,2,23.99,31184889.25,0.00
control,2,24.09,28586283.61,0.00
control,2,24.19,31192335.41,0.00
control,2,24.29,32489250.97,0.00
control,2,24.39,33817920.01,0.00
control,2,24.49,31229989.21,0.00
control,2,24.59,32491555.17,0.00
control,2,24.69,32054981.22,120056.11
control,2,24.79,32522924.88,0.00
control,2,24.89,31216689.26,0.00
control,2,25.00,32485872.05,0.00
control,2,25.10,31232280.91,0.00
control,2,25.20,29935329.24,0.00
control,2,25.30,31226515.36,0.00
control,2,25.40,29881281.33,0.00
control,2,25.50,32440095.70,0.00
control,2,25.60,32489097.36,0.00
control,2,25.70,32472440.15,0.00
control,2,25.80,31209231.47,0.00
control,2,25.90,31220751.93,0.00
control,2,26.00,31188575.03,0.00
control,2,26.10,32503004.25,0.00
control,2,26.21,31229545.70,0.00
control,2,26.31,32530314.79,0.00
control,2,26.41,31221564.60,0.00
control,2,26.51,31196834.32,0.00
control,2,26.61,33833529.39,0.00
control,2,26.71,31226958.78,0.00
control,2,26.81,32502389.33,0.00
control,2,26.91,32515769.10,0.00
control,2,27.01,31184815.55,0.00
control,2,27.11,31215876.85,0.00
control,2,27.21,31186584.60,0.00
control,2,27.31,32495473.08,0.00
control,2,27.42,31203326.84,0.00
control,2,27.52,31191376.80,0.00
control,2,27.62,31209083.83,0.00
control,2,27.72,31227550.04,0.00
control,2,27.82,33771976.09,0.00
control,2,27.92,33784188.98,0.00
control,2,28.02,33796970.07,0.00
control,2,28.12,32528236.04,0.00
control,2,28.22,32529544.85,0.00
control,2,28.32,32540866.63,0.00
control,2,28.42,32536167.52,0.00
control,2,28.52,32505310.41,0.00
control,2,28.62,31222525.07,0.00
control,2,28.73,31235830.00,0.00
control,2,28.83,32481342.34,0.00
control,2,28.93,32523771.47,0.00
control,2,29.03,32503004.25,0.00
control,2,29.13,31218240.34,0.00
control,2,29.23,31217353.99,0.00
control,2,29.33,32509769.91,0.00
control,2,29.43,32530237.79,0.00
control,2,29.53,32492169.68,0.00
control,2,29.63,32514922.93,0.00
control,2,29.73,31211150.96,0.00
control,2,29.83,29914366.03,0.00
control,2,29.93,29920736.87,0.00
control,2,30.04,29910261.81,0.00
control,2,30.14,32553969.67,0.00
control,2,30.24,31263585.05,0.00
control,2,30.34,31286047.18,0.00
control,2,30.44,31289682.70,0.00
control,2,30.54,33885343.56,0.00
control,2,30.64,32559985.19,0.00
control,2,30.74,32539017.64,0.00
control,2,30.84,33837854.53,0.00
control,2,30.94,32576964.01,0.00
control,2,31.04,31267067.16,0.00
control,2,31.14,32525233.86,0.00
control,2,31.24,32584842.02,0.00
control,2,31.34,35158870.19,0.00
control,2,31.44,33879641.05,0.00
control,2,31.54,33871692.87,0.00
control,2,31.65,33880524.41,0.00
control,2,31.75,32577272.88,0.00
control,2,31.85,32541174.81,0.00
control,2,31.95,33835771.92,0.00
control,2,32.05,32564768.34,0.00
control,2,32.15,32570556.28,0.00
control,2,32.25,31281448.34,0.00
control,2,32.35,32574802.09,0.00
control,2,32.45,33864951.88,0.00
control,2,32.55,33869365.32,0.00
control,2,32.65,33856770.01,0.00
control,2,32.75,33886066.55,0.00
control,2,32.85,33887030.58,0.00
control,2,32.95,32577427.32,0.00
control,2,33.05,33865192.59,0.00
control,2,33.15,32559213.84,0.00
control,2,33.26,32587932.48,0.00
control,2,33.36,32562685.18,0.00
control,2,33.46,31267363.54,0.00
control,3,0.00,0.00,0.00
control,3,0.10,35242179.71,0.00
control,3,0.20,33864310.02,0.00
control,3,0.30,33888637.43,0.00
control,3,0.40,33888155.36,0.00
control,3,0.50,32596125.02,0.00
control,3,0.60,33856208.65,0.00
control,3,0.70,32576577.93,0.00
control,3,0.80,32582524.57,0.00
control,3,0.91,32574416.06,0.00
control,3,1.01,31265659.40,0.00
control,3,1.11,31242634.67,0.00
control,3,1.21,32446988.40,0.00
control,3,1.31,32514230.64,0.00
control,3,1.41,31220234.81,0.00
control,3,1.51,32507540.01,0.00
control,3,1.61,32516923.05,0.00
control,3,1.71,31221269.08,0.00
control,3,1.81,31168166.79,0.00
control,3,1.91,31213956.79,0.00
control,3,2.01,31197350.67,0.00
control,3,2.11,31202219.97,0.00
control,3,2.22,32452351.41,0.00
control,3,2.32,32507155.57,0.00
control,3,2.42,32529852.82,0.00
control,3,2.52,31205319.40,0.00
control,3,2.62,32505310.41,0.00
control,3,2.72,31224667.87,0.00
control,3,2.82,32455263.51,0.00
control,3,2.92,31205467.01,0.00
control,3,3.02,31206943.16,0.00
control,3,3.12,29897107.61,0.00
control,3,3.22,32493629.24,0.00
control,3,3.32,31193515.33,0.00
control,3,3.43,31163087.30,0.00
control,3,3.53,32499391.93,0.00
control,3,3.63,33785546.51,0.00
control,3,3.73,33818800.16,0.00
control,3,3.83,32514692.16,0.00
control,3,3.93,32536937.77,0.00
control,3,4.03,32487791.80,0.00
control,3,4.13,29925764.68,0.00
control,3,4.23,32496087.74,0.00
control,3,4.33,32530314.79,0.00
control,3,4.43,31239527.82,0.00
control,3,4.53,31251736.86,0.00
control,3,4.64,32514230.64,0.00
control,3,4.74,32534396.08,0.00
control,3,4.84,33809121.07,0.00
control,3,4.94,33825282.64,0.00
control,3,5.04,32509693.01,0.00
control,3,5.14,32511923.21,0.00
control,3,5.24,32526080.58,0.00
control,3,5.34,32486563.14,0.00
control,3,5.44,32489865.39,0.00
control,3,5.54,32511077.24,0.00
control,3,5.64,31194547.83,0.00
control,3,5.74,31188869.93,0.00
control,3,5.84,31200154.02,0.00
control,3,5.95,31207976.55,0.00
control,3,6.05,32512077.03,0.00
control,3,6.15,29682348.69,0.00
control,3,6.25,28635827.03,0.00
control,3,6.35,31211446.28,0.00
control,3,6.45,32491785.61,0.00
control,3,6.55,29909978.80,0.00
control,3,6.65,28591689.85,0.00
control,3,6.75,29858207.85,0.00
control,3,6.85,32390554.60,0.00
control,3,6.95,31225332.94,0.00
control,3,7.06,32518000.14,0.00
control,3,7.16,33811120.43,0.00
control,3,7.26,32535782.41,0.00
control,3,7.36,31223633.38,0.00
control,3,7.46,32523925.40,0.00
control,3,7.56,31221638.48,0.00
control,3,7.66,32530237.79,0.00
control,3,7.76,29915993.88,0.00
control,3,7.86,31195875.43,0.00
control,3,7.96,29922577.84,0.00
control,3,8.06,31169860.32,0.00
control,3,8.16,31200375.36,0.00
control,3,8.26,33776285.51,0.00
control,3,8.37,32507924.45,0.00
control,3,8.47,33777802.05,0.00
control,3,8.57,32521154.88,0.00
control,3,8.67,32524310.23,0.00
control,3,8.77,32521770.51,0.00
control,3,8.87,32513307.63,0.00
control,3,8.97,32519231.18,0.00
control,3,9.07,29926685.44,0.00
control,3,9.17,29932848.95,0.00
control,3,9.27,32499007.68,0.00
control,3,9.37,31208271.82,0.00
control,3,9.47,32513922.96,0.00
control,3,9.58,32493475.60,0.00
control,3,9.68,33192880.94,0.00
control,3,9.78,29915923.10,0.00
control,3,9.88,32503311.72,0.00
control,3,9.98,32501390.13,0.00
control,3,10.08,32507924.45,0.00
control,3,10.18,32518384.83,0.00
control,3,10.28,31187985.24,0.00
control,3,10.38,31214252.17,0.00
control,3,10.48,31211003.30,0.00
control,3,10.58,32526080.58,0.00
control,3,10.69,32523078.80,0.00
control,3,10.79,31170743.97,0.00
control,3,10.89,31202219.97,0.00
control,3,10.99,32464846.44,0.00
control,3,11.09,31203991.00,0.00
control,3,11.19,32513999.88,0.00
control,3,11.29,31223116.16,0.00
control,3,11.39,31232576.63,0.00
control,3,11.49,31218092.61,0.00
control,3,11.59,31192630.38,0.00
control,3,11.69,31238566.30,0.00
control,3,11.79,32536629.67,0.00
control,3,11.90,33815999.85,0.00
control,3,12.00,32491171.12,0.00
control,3,12.10,31188501.30,0.00
control,3,12.20,32502696.79,0.00
control,3,12.30,31150800.33,0.00
control,3,12.40,31222303.42,0.00
control,3,12.50,32505771.68,0.00
control,3,12.60,31215950.71,0.00
control,3,12.70,31212479.97,0.00
control,3,12.80,31188648.75,0.00
control,3,12.90,31225924.14,0.00
control,3,13.00,32512307.76,0.00
control,3,13.11,33783869.57,0.00
control,3,13.21,31213661.41,0.00
control,3,13.31,31195137.86,0.00
control,3,13.41,32484106.08,0.00
control,3,13.51,31218535.80,0.00
control,3,13.61,32501697.57,0.00
control,3,13.71,29925977.15,0.00
control,3,13.81,32483108.01,0.00
control,3,13.91,32525618.73,0.00
control,3,14.01,31213735.25,0.00
control,3,14.11,32479423.35,0.00
control,3,14.21,29921232.50,0.00
control,3,14.32,31129853.89,0.00
control,3,14.42,29917692.69,0.00
control,3,14.52,28603929.01,0.00
control,3,14.62,29902763.91,0.00
control,3,14.72,28643897.46,0.00
control,3,14.82,29915286.09,0.00
control,3,14.92,31238122.54,0.00
control,3,15.02,32521154.88,0.00
control,3,15.12,33776365.33,0.00
control,3,15.22,32545335.89,0.00
control,3,15.32,32496010.90,0.00
control,3,15.42,32498777.14,0.00
control,3,15.52,32473360.84,0.00
control,3,15.63,32498162.38,0.00
control,3,15.73,31203917.20,0.00
control,3,15.83,31203326.84,0.00
control,3,15.93,32513461.46,0.00
control,3,16.03,29927889.61,0.00
control,3,16.13,31211815.45,0.00
control,3,16.23,31216763.12,0.00
control,3,16.33,31137273.79,0.00
control,3,16.43,29148427.29,0.00
control,3,16.54,31150285.51,0.00
control,3,16.64,31223263.93,0.00
control,3,16.74,31231985.18,0.00
control,3,16.84,31235016.59,0.00
control,3,16.94,31200818.05,0.00
control,3,17.04,29912738.36,0.00
control,3,17.14,29864413.72,0.00
control,3,17.24,29854260.00,0.00
control,3,17.34,31214252.17,0.00
control,3,17.44,32505233.53,0.00
control,3,17.54,31209010.01,0.00
control,3,17.64,31192187.93,0.00
control,3,17.75,32524849.01,0.00
control,3,17.85,29908988.32,0.00
control,3,17.95,31221638.48,0.00
control,3,18.05,32512077.03,0.00
control,3,18.15,31191303.06,0.00
control,3,18.25,31204212.39,0.00
control,3,18.35,31187395.48,0.00
control,3,18.45,33726634.31,0.00
control,3,18.55,33777482.77,0.00
control,3,18.65,32520154.53,0.00
control,3,18.75,33854123.77,0.00
control,3,18.85,32521693.55,0.00
control,3,18.95,32495242.59,0.00
control,3,19.06,32484182.86,0.00
control,3,19.16,31211077.13,0.00
control,3,19.26,29920312.07,0.00
control,3,19.36,31208271.82,0.00
control,3,19.46,31193589.08,0.00
control,3,19.56,29932352.95,0.00
control,3,19.66,33837774.43,0.00
control,3,19.76,32511461.77,0.00
control,3,19.86,33818320.07,0.00
control,3,19.96,32505694.80,0.00
control,3,20.06,32510385.11,0.00
control,3,20.16,32522924.88,0.00
control,3,20.27,32488866.96,0.00
control,3,20.37,32513307.63,0.00
control,3,20.47,31195432.88,0.00
control,3,20.57,32503465.46,0.00
control,3,20.67,31231837.33,0.00
control,3,20.77,33837694.32,0.00
control,3,20.87,32544565.24,0.00
control,3,20.97,33757220.67,0.00
control,3,21.07,31196908.09,0.00
control,3,21.17,31205614.62,0.00
control,3,21.27,31198383.43,0.00
control,3,21.37,31193515.33,0.00
control,3,21.47,31183709.99,0.00
control,3,21.58,31214916.79,0.00
control,3,21.68,31208640.91,0.00
control,3,21.78,29913021.42,0.00
control,3,21.88,31209157.65,0.00
control,3,21.98,32499084.53,0.00
control,3,22.08,31223116.16,0.00
control,3,22.18,32508308.91,0.00
control,3,22.28,32501851.29,0.00
control,3,22.38,32533625.94,0.00
control,3,22.48,32497855.01,0.00
control,3,22.58,32510231.31,0.00
control,3,22.68,31249590.34,0.00
control,3,22.79,32474818.70,0.00
control,3,22.89,31242634.67,0.00
control,3,22.99,31190713.17,0.00
control,3,23.09,31203400.63,0.00
control,3,23.19,33821200.79,0.00
control,3,23.29,33821120.76,0.00
control,3,23.39,32390020.26,0.00
control,3,23.49,32451355.29,0.00
control,3,23.59,33749329.82,0.00
control,3,23.69,32531084.77,0.00
control,3,23.79,31233315.97,0.00
control,3,23.89,32494781.61,0.00
control,3,24.00,31202367.55,0.00
control,3,24.10,31192187.93,0.00
control,3,24.20,31192261.67,0.00
control,3,24.30,33792735.26,0.00
control,3,24.40,33779318.73,0.00
control,3,24.50,32524079.33,0.00
control,3,24.60,32530776.77,0.00
control,3,24.70,33303617.88,119941.00
control,3,24.80,32530622.78,0.00
control,3,24.90,32519692.85,0.00
control,3,25.00,32535936.45,0.00
control,3,25.11,31205688.42,0.00
control,3,25.21,31220456.43,0.00
control,3,25.31,32473667.75,0.00
control,3,25.41,31233242.04,0.00
control,3,25.51,33829125.29,0.00
control,3,25.61,32538401.35,0.00
control,3,25.71,33762722.53,0.00
control,3,25.81,32516538.39,0.00
control,3,25.91,31214473.70,0.00
control,3,26.01,32432440.59,0.00
control,3,26.11,31224815.66,0.00
control,3,26.21,31187837.80,0.00
control,3,26.32,31223411.71,0.00
control,3,26.42,29888627.16,0.00
control,3,26.52,31176488.94,0.00
control,3,26.62,31216467.69,0.00
control,3,26.72,31140066.35,0.00
control,3,26.82,28572776.96,0.00
control,3,26.92,28612455.27,0.00
control,3,27.02,31205393.20,0.00
control,3,27.12,32502619.92,0.00
control,3,27.22,32468757.91,0.00
control,3,27.32,32528620.97,0.00
control,3,27.42,32537399.94,0.00
control,3,27.53,31235534.21,0.00
control,3,27.63,32532778.84,0.00
control,3,27.73,31220013.19,0.00
control,3,27.83,32539479.86,0.00
control,3,27.93,33837213.70,0.00
control,3,28.03,29937101.13,0.00
control,3,28.13,33820800.66,0.00
control,3,28.23,32496087.74,0.00
control,3,28.33,32526542.44,0.00
control,3,28.43,29909695.80,0.00
control,3,28.53,32523771.47,0.00
control,3,28.63,31220087.06,0.00
control,3,28.73,32483722.20,0.00
control,3,28.84,31222672.84,0.00
control,3,28.94,31217575.57,0.00
control,3,29.04,32521462.69,0.00
control,3,29.14,29928172.95,0.00
control,3,29.24,29923781.68,0.00
control,3,29.34,32479039.58,0.00
control,3,29.44,32524695.07,0.00
control,3,29.54,32506463.61,0.00
control,3,29.64,32513538.38,0.00
control,3,29.74,32523309.69,0.00
control,3,29.84,31216615.40,0.00
control,3,29.94,32504772.28,0.00
control,3,30.04,31210412.67,0.00
control,3,30.15,31214842.94,0.00
control,3,30.25,33790099.03,0.00
control,3,30.35,32498162.38,0.00
control,3,30.45,32503157.98,0.00
control,3,30.55,32524233.26,0.00
control,3,30.65,32515922.96,0.00
control,3,30.75,31158598.12,0.00
control,3,30.85,32502312.47,0.00
control,3,30.95,31223116.16,0.00
control,3,31.05,31219348.35,0.00
control,3,31.15,31217944.88,0.00
control,3,31.25,31210707.98,0.00
control,3,31.36,29880504.58,0.00
control,3,31.46,31227106.60,0.00
control,3,31.56,31227476.13,0.00
control,3,31.66,31227550.04,0.00
control,3,31.76,31242486.71,0.00
control,3,31.86,29894704.32,0.00
control,3,31.96,31220678.06,0.00
control,3,32.06,32502466.19,0.00
control,3,32.16,32504772.28,0.00
control,3,32.26,31224889.56,0.00
control,3,32.36,32493014.67,0.00
control,3,32.46,31227254.41,0.00
control,3,32.56,32532932.86,0.00
control,3,32.67,33819440.29,0.00
control,3,32.77,31204876.59,0.00
control,3,32.87,32419129.29,0.00
control,3,32.97,32462699.37,0.00
control,3,33.07,29909412.80,0.00
control,3,33.17,32525695.70,0.00
control,3,33.27,32528851.94,0.00
control,3,33.37,31223411.71,0.00
control,3,33.47,32508001.34,0.00
control,3,33.57,31237456.93,0.00
control,3,33.67,32498546.60,0.00
control,4,0.00,0.00,0.00
control,4,0.10,31329431.72,0.00
control,4,0.20,33836492.80,0.00
control,4,0.30,33821440.87,0.00
control,4,0.40,33864229.79,0.00
control,4,0.50,33880524.41,0.00
control,4,0.60,32583683.25,0.00
control,4,0.70,29974572.45,0.00
control,4,0.81,29957386.46,0.00
control,4,0.91,32575883.01,0.00
control,4,1.01,32569398.53,0.00
control,4,1.11,31287308.39,0.00
control,4,1.21,35166283.59,0.00
control,4,1.31,33865914.72,0.00
control,4,1.41,33890485.49,0.00
control,4,1.51,33887512.62,0.00
control,4,1.61,32575188.12,0.00
control,4,1.71,33849874.63,0.00
control,4,1.81,32565462.78,0.00
control,4,1.91,32578662.87,0.00
control,4,2.01,32577736.20,0.00
control,4,2.11,31261288.76,0.00
control,4,2.21,32542715.83,0.00
control,4,2.31,33858293.78,0.00
control,4,2.42,33817840.00,0.00
control,4,2.52,33877151.83,0.00
control,4,2.62,31271958.24,0.00
control,4,2.72,32571250.98,0.00
control,4,2.82,31262251.68,0.00
control,4,2.92,31199785.13,0.00
control,4,3.02,31268475.04,0.00
control,4,3.12,31245076.20,0.00
control,4,3.22,32579821.28,0.00
control,4,3.32,32589168.83,0.00
control,4,3.42,32585460.07,0.00
control,4,3.52,33873940.46,0.00
control,4,3.62,33877794.17,0.00
control,4,3.72,33850996.94,0.00
control,4,3.82,33886789.57,0.00
control,4,3.92,33881327.51,0.00
control,4,4.02,32575342.54,0.00
control,4,4.13,33841780.16,0.00
control,4,4.23,32570247.54,0.00
control,4,4.33,32591487.23,0.00
control,4,4.43,32585537.32,0.00
control,4,4.53,32566080.09,0.00
control,4,4.63,33875867.21,0.00
control,4,4.73,32494474.31,0.00
control,4,4.83,33773651.85,0.00
control,4,4.93,31247296.11,0.00
control,4,5.03,33833929.82,0.00
control,4,5.13,32538093.22,0.00
control,4,5.23,32524310.23,0.00
control,4,5.33,32513076.88,0.00
control,4,5.43,31234868.70,0.00
control,4,5.54,32482493.84,0.00
control,4,5.64,29932423.80,0.00
control,4,5.74,32546260.72,0.00
control,4,5.84,33850034.96,0.00
control,4,5.94,33825762.92,0.00
control,4,6.04,32523155.76,0.00
control,4,6.14,32523309.69,0.00
control,4,6.24,32534704.14,0.00
control,4,6.34,32510615.82,0.00
control,4,6.44,32470138.65,0.00
control,4,6.54,29933203.26,0.00
control,4,6.64,31225776.34,0.00
control,4,6.74,31229545.70,0.00
control,4,6.85,31230063.13,0.00
control,4,6.95,29918188.21,0.00
control,4,7.05,32510538.91,0.00
control,4,7.15,29914932.22,0.00
control,4,7.25,33837614.22,0.00
control,4,7.35,32531931.78,0.00
control,4,7.45,32542869.94,0.00
control,4,7.55,33708499.87,0.00
control,4,7.65,31214399.86,0.00
control,4,7.75,29899794.08,0.00
control,4,7.85,29920170.47,0.00
control,4,7.95,31215359.89,0.00
control,4,8.05,31231393.76,0.00
control,4,8.16,32515922.96,0.00
control,4,8.26,32527466.20,0.00
control,4,8.36,32526080.58,0.00
control,4,8.46,32530391.79,0.00
control,4,8.56,32499622.48,0.00
control,4,8.66,32511538.67,0.00
control,4,8.76,32536706.69,0.00
control,4,8.86,32535628.36,0.00
control,4,8.96,29925906.33,0.00
control,4,9.06,28606432.22,0.00
control,4,9.16,29927606.27,0.00
control,4,9.26,32516384.53,0.00
control,4,9.36,32523771.47,0.00
control,4,9.47,33783550.17,0.00
control,4,9.57,33797289.72,0.00
control,4,9.67,32532778.84,0.00
control,4,9.77,31143079.94,0.00
control,4,9.87,32533086.87,0.00
control,4,9.97,32497470.80,0.00
control,4,10.07,31162351.28,0.00
control,4,10.17,31210338.84,0.00
control,4,10.27,31210634.15,0.00
control,4,10.37,28402746.44,0.00
control,4,10.47,29876621.42,0.00
control,4,10.58,32522617.04,0.00
control,4,10.68,29869775.42,0.00
control,4,10.78,29872951.01,0.00
control,4,10.88,32460322.59,0.00
control,4,10.98,29873515.63,0.00
control,4,11.08,32503772.93,0.00
control,4,11.18,31236273.69,0.00
control,4,11.28,32470368.78,0.00
control,4,11.38,31208714.73,0.00
control,4,11.48,31207828.92,0.00
control,4,11.58,29903824.71,0.00
control,4,11.68,31219569.96,0.00
control,4,11.79,32506386.73,0.00
control,4,11.89,31183857.39,0.00
control,4,11.99,31204507.59,0.00
control,4,12.09,32523848.43,0.00
control,4,12.19,32514692.16,0.00
control,4,12.29,32512769.23,0.00
control,4,12.39,32502466.19,0.00
control,4,12.49,31233094.17,0.00
control,4,12.59,32538786.53,0.00
control,4,12.69,31211815.45,0.00
control,4,12.79,29925410.55,0.00
control,4,12.89,31157052.97,0.00
control,4,12.99,29886225.24,0.00
control,4,13.10,32515384.47,0.00
control,4,13.20,31225850.24,0.00
control,4,13.30,31233094.17,0.00
control,4,13.40,31233463.85,0.00
control,4,13.50,32527466.20,0.00
control,4,13.60,33831927.76,0.00
control,4,13.70,31168976.72,0.00
control,4,13.80,31223190.05,0.00
control,4,13.90,32520539.27,0.00
control,4,14.00,32498777.14,0.00
control,4,14.10,32531469.77,0.00
control,4,14.20,32525849.65,0.00
control,4,14.30,32495242.59,0.00
control,4,14.41,31245594.15,0.00
control,4,14.51,31205983.65,0.00
control,4,14.61,31230210.98,0.00
control,4,14.71,31051975.23,0.00
control,4,14.81,28641998.12,0.00
control,4,14.91,29868928.70,0.00
control,4,15.01,31220382.56,0.00
control,4,15.11,32514538.32,0.00
control,4,15.21,32524002.36,0.00
control,4,15.31,32542792.88,0.00
control,4,15.41,32511846.30,0.00
control,4,15.51,31225185.15,0.00
control,4,15.62,32543178.16,0.00
control,4,15.72,29938306.13,0.00
control,4,15.82,31219052.87,0.00
control,4,15.92,31239379.89,0.00
control,4,16.02,32482647.38,0.00
control,4,16.12,31205467.01,0.00
control,4,16.22,31207312.22,0.00
control,4,16.32,31214621.40,0.00
control,4,16.42,32490940.69,0.00
control,4,16.52,31193220.34,0.00
control,4,16.62,32435196.01,0.00
control,4,16.72,29902693.19,0.00
control,4,16.82,31173026.98,0.00
control,4,16.93,31126402.27,0.00
control,4,17.03,29927393.76,0.00
control,4,17.13,35129663.49,0.00
control,4,17.23,32533086.87,0.00
control,4,17.33,33781554.08,0.00
control,4,17.43,32515538.32,0.00
control,4,17.53,33769502.66,0.00
control,4,17.63,32536706.69,0.00
control,4,17.73,29932140.38,0.00
control,4,17.83,29876903.80,0.00
control,4,17.93,31223633.38,0.00
control,4,18.03,31218979.00,0.00
control,4,18.14,31223485.60,0.00
control,4,18.24,31215138.34,0.00
control,4,18.34,33828484.78,0.00
control,4,18.44,33774290.27,0.00
control,4,18.54,33847950.84,0.00
control,4,18.64,31244484.28,0.00
control,4,18.74,32522001.38,0.00
control,4,18.84,32494627.96,0.00
control,4,18.94,32511769.40,0.00
control,4,19.04,31181572.80,0.00
control,4,19.14,32526388.48,0.00
control,4,19.24,31235238.42,0.00
control,4,19.34,31225628.54,0.00
control,4,19.45,32518846.47,0.00
control,4,19.55,33794972.39,0.00
control,4,19.65,32534396.08,0.00
control,4,19.75,32536167.52,0.00
control,4,19.85,32539171.71,0.00
control,4,19.95,32516230.67,0.00
control,4,20.05,32464156.28,0.00
control,4,20.15,32542946.99,0.00
control,4,20.25,32524387.20,0.00
control,4,20.35,31225628.54,0.00
control,4,20.45,32476353.44,0.00
control,4,20.55,31190344.51,0.00
control,4,20.65,33826243.22,0.00
control,4,20.76,31210855.64,0.00
control,4,20.86,32525387.81,0.00
control,4,20.96,32527466.20,0.00
control,4,21.06,29908846.83,0.00
control,4,21.16,32534396.08,0.00
control,4,21.26,31235608.15,0.00
control,4,21.36,32499161.38,0.00
control,4,21.46,31184889.25,0.00
control,4,21.56,29896683.47,0.00
control,4,21.66,31231985.18,0.00
control,4,21.76,31223928.94,0.00
control,4,21.86,33820480.56,0.00
control,4,21.96,32528467.00,0.00
control,4,22.07,33840097.64,0.00
control,4,22.17,32497240.28,0.00
control,4,22.27,32535859.43,0.00
control,4,22.37,32517615.45,0.00
control,4,22.47,32530622.78,0.00
control,4,22.57,31223337.82,0.00
control,4,22.67,28568727.46,0.00
control,4,22.77,28630675.19,0.00
control,4,22.87,28605214.39,0.00
control,4,22.97,27314409.23,0.00
control,4,23.07,28621257.54,0.00
control,4,23.17,31196391.75,0.00
control,4,23.27,33831447.31,0.00
control,4,23.38,32519308.12,0.00
control,4,23.48,32525772.68,0.00
control,4,23.58,32530930.77,0.00
control,4,23.68,31212479.97,0.00
control,4,23.78,32534319.06,0.00
control,4,23.88,31186732.03,0.00
control,4,23.98,31174205.43,0.00
control,4,24.08,31238862.15,0.00
control,4,24.18,32505002.90,0.00
control,4,24.28,33841860.28,0.00
control,4,24.38,33813679.95,0.00
control,4,24.48,32522617.04,0.00
control,4,24.58,32524387.20,0.00
control,4,24.69,30786430.63,120103.11
control,4,24.79,29858489.88,0.00
control,4,24.89,32515461.40,0.00
control,4,24.99,31195727.91,0.00
control,4,25.09,31186289.74,0.00
control,4,25.19,31203991.00,0.00
control,4,25.29,32495012.10,0.00
control,4,25.39,32547648.06,0.00
